Station_Id_C,Year,Mon,Day,Hour,PRS,PRS_Sea,PRS_Max,PRS_Min,WIN_S_Max,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_D_Avg_2mi,WIN_S_Avg_2mi,WIN_D_S_Max,TEM,TEM_Max,TEM_Min,RHU,VAP,RHU_Min,PRE_1h,VIS,WEP_Now,CLO_Cov,CLO_COV_LM,CLO_Height_LoM,CLO_Cov_Low,windpower,tigan
52875,2020,8,2,9,781.5,995.8,781.8,781.5,3.1,6.8,77,96,2.4,100,28.7,29.2,28.4,27,10.6,25,0,28600,0,999999,999999,999999,999999,2,27.48
52875,2020,8,2,10,781.2,996.1,781.5,781.2,2.4,5,86,98,2,98,27.6,28.8,27.6,27,10,26,0,24800,0,999999,999999,999999,999999,2,26.69
52875,2020,8,2,11,781.4,996.4,781.4,781.1,1.9,3.6,110,108,1.2,109,27.4,27.7,27.4,28,10.2,28,0,26500,0,999999,999999,999999,999999,1,26.6
52875,2020,8,2,12,781.4,996.7,781.4,781.2,1.2,3.3,98,999017,0.2,101,25.2,27.4,25.2,35,11.2,28,0,20700,0,999999,999999,999999,999999,1,24.69
52875,2020,8,2,13,782,997.1,782,781.4,1.6,2.3,135,126,0.9,132,23.7,25.2,23.7,33,9.7,32,0,20900,0,999999,999999,999999,999999,1,22.99
52875,2020,8,2,14,782.9,997.6,782.9,782,1.5,2.4,139,148,0.9,136,22.3,23.7,22.3,36,9.7,33,0,26900,0,999999,999999,999999,999999,1,21.53
52875,2020,8,2,15,783.1,997.2,783.1,782.8,1.4,2.6,138,999017,0.1,139,21.5,22.3,21.4,38,9.7,35,0,26700,0,999999,999999,999999,999999,1,20.7
52875,2020,8,2,16,783.4,997,783.4,783.1,1.1,3.2,110,97,1.4,126,21,21.5,20.2,34,8.5,34,0,27700,0,999999,999999,999999,999999,1,20.04
52875,2020,8,2,17,783.5,996.3,783.6,783.4,1.6,3.5,109,107,1.6,118,22,22,20.9,27,7.1,27,0,30000,0,999999,999999,999999,999999,1,20.96
52875,2020,8,2,18,783.4,996.1,783.5,783.3,1.6,3.1,113,116,0.6,106,20.9,22,20.9,29,7.2,26,0,30000,0,999999,999999,999999,999999,1,19.8
52875,2020,8,2,19,783.2,995.6,783.4,783.2,1.2,1.9,133,138,1,132,20.1,20.9,20.1,32,7.5,28,0,30000,0,999999,999999,999999,999999,1,19
52875,2020,8,2,20,783.2,995.7,783.3,783.1,1.3,1.8,106,999017,0,135,19.6,20.2,19.6,35,8,28,0,30000,0,999999,999999,999999,999999,1,18.53
52875,2020,8,2,21,783.2,996.3,783.3,783.1,1.1,1.9,269,323,0.4,260,18.2,19.6,18.2,46,9.6,33,0,30000,0,999999,999999,999999,999999,1,17.28
52875,2020,8,2,22,783.4,996.9,783.5,783.2,2.1,4.1,307,272,2.7,273,18.4,18.4,18.1,44,9.3,44,0,30000,0,999999,999999,999999,999999,2,17.44
52875,2020,8,2,23,783.6,997.4,783.6,783.3,2.1,2.5,277,234,1.1,275,18,18.6,18,47,9.7,43,0,30000,0,999999,999999,999999,999999,1,17.08
52875,2020,8,3,0,783.8,998.2,783.8,783.6,1.9,3.4,244,284,1.4,254,18.8,18.8,18,50,10.8,46,0,18500,0,999999,999999,999999,999999,1,18.04
52875,2020,8,3,1,783.7,998.2,783.9,783.7,2.2,3.7,273,220,1.3,283,20,20,18.9,49,11.5,45,0,20500,0,999999,999999,999999,999999,1,19.33
52875,2020,8,3,2,783.5,997.9,783.7,783.4,2,3.8,321,234,0.8,287,21.5,21.6,20,43,11,41,0,24200,0,999999,999999,999999,999999,1,20.83
52875,2020,8,3,3,783.4,997.3,783.5,783.4,1.5,3.9,67,52,1.6,108,23.5,23.7,21.5,32,9.3,29,0,27400,0,999999,999999,999999,999999,1,22.74
52875,2020,8,3,4,783.4,997.6,783.5,783.2,2.2,4.9,79,113,1,80,23.2,23.7,23.2,35,9.9,31,0,28700,0,999999,999999,999999,999999,1,22.49
52875,2020,8,3,5,783.2,997.2,783.4,783.2,1.1,2.5,78,123,1,114,22.7,23.2,22.7,42,11.6,34,0,24700,21,999999,999999,999999,999999,1,22.12
52875,2020,8,3,6,783,997.4,783.2,783,1.8,3.2,134,160,1.5,167,22.6,23,22.3,37,10.1,36,0,21100,21,999999,999999,999999,999999,2,21.88
52875,2020,8,3,7,782.9,997.6,783,782.8,1.6,3.7,136,139,0.6,158,22.5,22.8,22.5,43,11.7,38,0,21100,60,999999,999999,999999,999999,1,21.93
52875,2020,8,3,8,783,998.7,783,782.9,1.3,2.8,251,154,1.1,191,20.7,22.5,20.7,52,12.7,41,0,19400,60,999999,999999,999999,999999,1,20.18
52875,2020,8,3,9,782.9,999.8,783.1,782.8,1.4,3,165,172,0.7,166,19,20.7,19,67,14.7,53,0.3,18500,60,999999,999999,999999,999999,1,18.7
52875,2020,8,3,10,782.9,1000.1,783,782.9,1,2.3,140,244,0.8,176,18.2,19,18.2,69,14.4,63,0.4,14700,60,999999,999999,999999,999999,1,17.88
52875,2020,8,3,11,783,1000.7,783,782.9,1.3,2.2,275,329,1.2,309,17.4,18.2,17.4,78,15.5,66,0.3,19100,60,999999,999999,999999,999999,1,17.23
52875,2020,8,3,12,783.3,1001,783.3,783,1.9,2.5,313,999017,0,321,16.8,17.4,16.8,82,15.7,73,0.2,14500,60,999999,999999,999999,999999,0,16.68
52875,2020,8,3,13,783.6,1001,783.6,783.3,1,1.6,248,245,0.9,247,16.6,16.8,16.6,82,15.5,82,0.1,12400,60,999999,999999,999999,999999,1,16.46
52875,2020,8,3,14,784.1,1001,784.1,783.6,1.6,2.7,326,343,1.6,311,16.6,16.7,16.6,87,16.4,82,0.1,8600,60,999999,999999,999999,999999,2,16.59
52875,2020,8,3,15,784,1000.1,784.2,784,1.8,3,242,254,1.9,264,16.4,16.6,16.4,86,16,85,0,9300,21,999999,999999,999999,999999,2,16.34
52875,2020,8,3,16,783.6,999.8,784,783.6,2.6,3.8,284,283,2.6,283,16.3,16.4,16.3,86,15.9,84,0,8100,21,999999,999999,999999,999999,2,16.23
52875,2020,8,3,17,783.2,999.7,783.6,783.2,2.5,3.9,280,268,2.2,283,15.9,16.2,15.9,83,15,82,0,11900,60,999999,999999,999999,999999,2,15.71
52875,2020,8,3,18,783,999.5,783.2,783,2.3,3.1,278,296,1.6,276,15.8,15.9,15.7,85,15.2,83,0,8600,60,999999,999999,999999,999999,1,15.65
52875,2020,8,3,19,782.8,999.3,783,782.8,1.5,2.1,295,271,1,283,15.6,15.8,15.6,87,15.4,85,0,8400,21,999999,999999,999999,999999,1,15.49
52875,2020,8,3,20,782.6,999.8,782.8,782.5,2.1,3.4,268,250,1.3,280,15.8,15.8,15.6,86,15.4,84,0.1,9400,0,999999,999999,999999,999999,1,15.68
52875,2020,8,3,21,782.4,1000.2,782.6,782.4,1.5,2.3,246,268,1.3,262,15.7,15.8,15.7,84,15,84,0,10100,0,999999,999999,999999,999999,1,15.52
52875,2020,8,3,22,782.3,1000.4,782.4,782.3,1.7,2.7,288,271,1.6,291,15.7,15.8,15.7,85,15.2,84,0,8600,0,999999,999999,999999,999999,1,15.54
52875,2020,8,3,23,782.3,1000.8,782.4,782.2,1.7,3.2,272,251,1.4,264,15.7,15.7,15.7,85,15.2,84,0,13900,0,999999,999999,999999,999999,1,15.54
52875,2020,8,4,0,782.5,1001.1,782.5,782.3,1.4,2.4,249,248,1.1,264,16.1,16.1,15.7,83,15.2,83,0,13100,0,999999,999999,999999,999999,1,15.93
52875,2020,8,4,1,782.7,1001.3,782.7,782.5,2.4,4.1,277,275,2.2,290,16.5,16.5,16.1,83,15.6,83,0,9900,0,999999,999999,999999,999999,2,16.37
52875,2020,8,4,2,782.6,1000.5,782.7,782.6,2.2,3.3,276,282,2.3,279,18.1,18.1,16.5,76,15.8,76,0,12200,0,999999,999999,999999,999999,2,17.95
52875,2020,8,4,3,782.6,1000,782.7,782.6,2,3.3,277,327,1.7,275,19.6,19.6,18.1,66,15,66,0,15600,0,999999,999999,999999,999999,1,19.34
52875,2020,8,4,4,782.3,998.9,782.5,782.2,2.2,5.2,300,319,1.6,314,21.4,21.4,19.6,60,15.3,57,0,24600,0,999999,999999,999999,999999,2,21.16
52875,2020,8,4,5,781.8,997.8,782.3,781.8,2.2,4,298,293,1.8,307,22.9,22.9,21.3,51,14.2,50,0,30000,0,999999,999999,999999,999999,1,22.58
52875,2020,8,4,6,781.3,997.1,781.8,781.3,1.3,2.6,336,235,1.6,320,23,23.1,22.8,52,14.6,48,0,30000,0,999999,999999,999999,999999,1,22.71
52875,2020,8,4,7,781,996.4,781.3,781,1.3,3.1,160,266,1.5,299,24.2,24.2,22.9,50,15.1,49,0,30000,0,999999,999999,999999,999999,1,23.98
52875,2020,8,4,8,780.4,995.4,780.9,780.4,1.9,3.5,240,169,0.8,245,24.4,24.4,24,50,15.3,47,0,30000,0,999999,999999,999999,999999,1,24.2
52875,2020,8,4,9,779.8,994.3,780.4,779.8,1.8,3,55,41,1.9,77,25.5,25.7,24.4,46,15,46,0,30000,0,999999,999999,999999,999999,2,25.31
52875,2020,8,4,10,779.6,993.9,779.9,779.6,2.4,4.5,90,115,1.7,114,25.8,26.1,25.6,48,15.9,46,0,23700,0,999999,999999,999999,999999,2,25.69
52875,2020,8,4,11,779.9,994.7,779.9,779.6,2.3,5,110,117,2.4,88,24.8,25.8,24.8,51,16,48,0,27400,0,999999,999999,999999,999999,2,24.67
52875,2020,8,4,12,780.5,995.8,780.5,779.9,1.9,4.9,103,118,0.8,109,23.5,24.7,23.5,55,15.9,51,0,30000,0,999999,999999,999999,999999,1,23.34
52875,2020,8,4,13,781.1,996.9,781.1,780.5,1.5,2.9,143,119,1.8,123,22.4,23.5,22.4,61,16.5,55,0,24900,0,999999,999999,999999,999999,1,22.29
52875,2020,8,4,14,781.6,997,781.6,781.1,1.7,4.1,117,124,2.3,119,21.9,22.4,21.9,64,16.8,61,0,19200,0,999999,999999,999999,999999,1,21.82
52875,2020,8,4,15,782.1,997.4,782.1,781.6,1.9,5,107,119,1.5,119,21.1,21.9,21.1,67,16.8,64,0,24900,0,999999,999999,999999,999999,1,21.02
52875,2020,8,4,16,782.4,997.3,782.5,782.1,1.8,3.8,105,128,0.7,111,20.4,21.1,20.4,71,17,68,0,28600,0,999999,999999,999999,999999,1,20.35
52875,2020,8,4,17,782.6,997.3,782.7,782.4,1.5,4.3,126,147,0.8,118,19.6,20.4,19.6,75,17.1,71,0,30000,0,999999,999999,999999,999999,1,19.57
52875,2020,8,4,18,782.5,997.4,782.7,782.5,1,2.8,121,122,0.7,128,19,19.5,19,79,17.3,75,0,28500,0,999999,999999,999999,999999,1,19.02
52875,2020,8,4,19,782.5,997,782.5,782.4,1.5,2.2,122,161,1,127,18.8,19,18.7,80,17.4,79,0,18800,0,999999,999999,999999,999999,1,18.82
52875,2020,8,4,20,782.3,996.7,782.5,782.3,1,2.1,173,212,1.3,165,18.7,18.9,18.7,81,17.5,80,0,21200,0,999999,999999,999999,999999,1,18.74
52875,2020,8,4,21,782.4,996.5,782.4,782.3,1.3,2,244,228,1.1,238,18.4,18.7,18.4,81,17.1,81,0,20200,0,999999,999999,999999,999999,1,18.41
52875,2020,8,4,22,782.6,996.7,782.6,782.3,1.2,2,213,232,0.7,234,18.2,18.4,18.1,81,16.9,80,0,12700,0,999999,999999,999999,999999,1,18.19
52875,2020,8,4,23,782.8,997.6,782.8,782.6,1.1,1.8,232,999017,0,231,17.6,18.2,17.6,84,16.9,81,0,12400,0,999999,999999,999999,999999,0,17.61
52875,2020,8,5,0,783,997.7,783,782.8,1.7,2.6,296,264,1.8,287,19.2,19.2,17.3,78,17.3,78,0,12600,0,999999,999999,999999,999999,2,19.21
52875,2020,8,5,1,783,997.6,783,782.9,1.9,3.1,312,281,1.9,311,20.7,20.7,19.3,72,17.6,72,0,21700,0,999999,999999,999999,999999,1,20.71
52875,2020,8,5,2,782.8,996.7,783,782.7,2.1,3.7,279,306,1.6,296,22.8,22.8,20.6,61,16.9,61,0,24000,0,999999,999999,999999,999999,1,22.73
52875,2020,8,5,3,782.6,995.9,782.9,782.6,2.3,4.5,255,285,1.8,305,24.8,24.9,22.8,53,16.6,53,0,29200,0,999999,999999,999999,999999,1,24.72
52875,2020,8,5,4,782.3,995.1,782.6,782.3,1.8,3.3,138,7,0.6,120,26.6,26.6,24.9,47,16.4,45,0,30000,0,999999,999999,999999,999999,1,26.54
52875,2020,8,5,5,781.8,994.4,782.3,781.8,1.7,4.1,86,53,1.5,47,27.7,27.7,26.4,42,15.6,41,0,30000,0,999999,999999,999999,999999,1,27.54
52875,2020,8,5,6,781.2,993.2,781.8,781.2,2.3,4.6,52,147,1.7,6,29.3,29.3,27.3,40,16.3,38,0,30000,0,999999,999999,999999,999999,2,28.92
52875,2020,8,5,7,780.7,992.7,781.2,780.7,3,6,95,116,2.6,94,29.2,29.2,27.9,42,17,39,0,30000,0,999999,999999,999999,999999,2,29.01
52875,2020,8,5,8,780.1,991.8,780.7,780.1,3.2,6.2,136,100,2.7,109,29.5,29.8,28.9,39,16.1,38,0,30000,0,999999,999999,999999,999999,2,29.03
52875,2020,8,5,9,779.6,991.2,780.1,779.6,3,6.4,82,109,2.7,99,29.9,29.9,28.8,40,16.9,39,0,30000,0,999999,999999,999999,999999,2,29.57
52875,2020,8,5,10,780,992.1,780,779.6,3,7.1,87,89,1.9,112,29.1,30,29,40,16.1,38,0,30000,0,999999,999999,999999,999999,2,28.71
52875,2020,8,5,11,780.4,993.7,780.4,779.9,3.2,8.1,115,106,2.4,112,27,29.2,27,43,15.3,40,0,30000,0,999999,999999,999999,999999,2,27.02
52875,2020,8,5,12,781.2,994.6,781.2,780.4,3.3,6.9,109,125,3.7,112,25.6,27,25.6,50,16.4,43,0,19600,60,999999,999999,999999,999999,2,25.52
52875,2020,8,5,13,782.2,996.7,782.2,781.2,3.1,5.8,112,118,1.4,125,22.1,25.5,22.1,69,18.3,50,0.3,15400,60,999999,999999,999999,999999,2,22.17
52875,2020,8,5,14,782.9,997,782.9,782.2,1.7,3.1,143,160,1.2,141,21.4,22.1,21.4,72,18.3,68,0,30000,21,999999,999999,999999,999999,2,21.48
52875,2020,8,5,15,783,996.4,783.1,782.8,1.9,4.1,154,129,1.5,149,21.3,21.4,21.1,70,17.7,70,0,30000,0,999999,999999,999999,999999,2,21.31
52875,2020,8,5,16,783.2,995.9,783.2,783,1.8,4.1,113,129,0.8,125,21.3,21.4,21.3,70,17.7,69,0,30000,0,999999,999999,999999,999999,1,21.31
52875,2020,8,5,17,783.2,995.4,783.4,783.2,2,4.1,108,108,2,111,21.4,21.4,21.3,69,17.6,68,0,30000,0,999999,999999,999999,999999,2,21.4
52875,2020,8,5,18,783.2,995,783.2,783.1,1.9,3.7,126,999017,0,114,20.8,21.5,20.8,74,18.2,69,0,25500,60,999999,999999,999999,999999,0,20.87
52875,2020,8,5,19,783.4,995.8,783.4,783,1.9,3.4,131,52,0.6,120,19.6,20.8,19.6,82,18.7,74,0.1,22400,21,999999,999999,999999,999999,1,19.76
52875,2020,8,5,20,783.4,995.8,783.4,783.3,1,2.3,129,999017,0,127,19.3,19.6,19.3,84,18.8,82,0,18500,60,999999,999999,999999,999999,1,19.48
52875,2020,8,5,21,783.6,996.1,783.6,783.4,0.6,1.5,178,999017,0,127,18.9,19.3,18.9,87,19,85,0.2,13800,60,999999,999999,999999,999999,0,19.12
52875,2020,8,5,22,783.9,997,784,783.6,2.3,3.5,290,275,2,284,18.4,18.9,18.4,87,18.4,87,0,20100,60,999999,999999,999999,999999,2,18.57
52875,2020,8,5,23,784.4,998.4,784.4,783.9,2.2,4.1,274,245,1.1,286,18.5,18.5,18.4,84,17.9,84,0.1,28400,0,999999,999999,999999,999999,1,18.6
52876,2020,8,1,0,817.2,1005.7,817.2,816.9,2.8,4.8,323,350,2.6,321,18.9,19.2,18.6,68,14.8,62,0,30000,0,999999,999999,999999,999999,2,18.62
52876,2020,8,1,1,817.3,1005.6,817.5,817.2,2.3,3.5,308,300,1.9,340,20.1,20.1,18.9,58,13.6,58,0,30000,0,999999,999999,999999,999999,2,19.68
52876,2020,8,1,2,817.2,1004.7,817.4,817.2,3.4,6.6,274,259,2.9,275,22.7,22.7,20.2,50,13.8,50,0,30000,0,999999,999999,999999,999999,2,22.33
52876,2020,8,1,3,817,1004.2,817.2,817,3.7,6.3,271,135,1,260,23.7,23.7,22.8,51,14.9,48,0,30000,0,999999,999999,999999,999999,1,23.46
52876,2020,8,1,4,816.3,1003.2,817,816.3,3.4,5.1,110,95,2,110,24.2,24.2,23.4,50,15.1,48,0,30000,0,999999,999999,999999,999999,2,23.98
52876,2020,8,1,5,815.3,1001.1,816.3,815.3,2.4,4.4,128,114,2.1,116,27.4,27.4,24.2,42,15.3,40,0,30000,0,999999,999999,999999,999999,2,27.28
52876,2020,8,1,6,814.4,999.2,815.3,814.4,2.8,5.5,107,110,2.9,97,28.7,28.7,27.5,38,15,35,0,30000,0,999999,999999,999999,999999,2,28.15
52876,2020,8,1,7,813.7,998.6,814.4,813.6,3.3,5.7,86,104,2.9,107,29.6,29.6,28.5,33,13.7,33,0,30000,0,999999,999999,999999,999999,2,28.6
52876,2020,8,1,8,813,998,813.6,813,2.7,6,122,117,3.2,113,30.3,30.4,29.5,31,13.4,31,0,30000,0,999999,999999,999999,999999,2,29.12
52876,2020,8,1,9,812.5,997.3,813,812.5,3.2,6.2,148,102,3.4,111,30.7,30.8,30.3,31,13.7,30,0,30000,0,999999,999999,999999,999999,2,29.52
52876,2020,8,1,10,812.2,997.1,812.5,812.2,3.2,7.5,120,89,3.3,92,30.3,30.7,30.3,31,13.4,29,0,30000,0,999999,999999,999999,999999,2,29.12
52876,2020,8,1,11,812.6,998,812.6,812.2,2.9,4.6,100,104,2.1,106,29.4,30.3,29.4,33,13.5,30,0,30000,0,999999,999999,999999,999999,2,28.42
52876,2020,8,1,12,814.1,1002,814.1,812.6,8,15,337,348,6.9,359,23.1,29.4,23.1,53,15,31,0,21800,60,999999,999999,999999,999999,4,22.85
52876,2020,8,1,13,814.7,1002.2,814.9,814.1,7.4,13.5,350,246,2.8,352,23.5,23.6,20.9,46,13.3,42,0.4,30000,21,999999,999999,999999,999999,2,23.11
52876,2020,8,1,14,815.6,1003,815.6,814.5,3.7,6.7,294,302,2.3,302,21.8,23.6,21.8,55,14.4,44,0,30000,0,999999,999999,999999,999999,2,21.47
52876,2020,8,1,15,815.8,1003.2,815.8,815.6,2.7,4.1,312,311,2,303,20.9,22,20.9,62,15.3,52,0,30000,0,999999,999999,999999,999999,2,20.66
52876,2020,8,1,16,815.9,1003.5,815.9,815.8,2.4,4,322,329,1.6,317,19.8,20.9,19.8,67,15.5,62,0,30000,0,999999,999999,999999,999999,1,19.59
52876,2020,8,1,17,816,1002.7,816.1,815.9,2.4,3.7,303,306,2.1,314,19.2,19.8,19.2,69,15.3,67,0,30000,0,999999,999999,999999,999999,2,18.98
52876,2020,8,1,18,816.2,1002.7,816.3,816,2.6,3.9,331,310,3,325,18.7,19.2,18.7,68,14.7,68,0,30000,0,999999,999999,999999,999999,2,18.4
52876,2020,8,1,19,815.9,1002.2,816.2,815.9,2.8,4.7,307,300,1.9,309,18.2,18.7,18.1,68,14.2,66,0,30000,0,999999,999999,999999,999999,2,17.85
52876,2020,8,1,20,815.7,1002.1,815.9,815.7,2.4,3.8,333,318,1.8,315,17.2,18.2,17.1,73,14.3,68,0,30000,0,999999,999999,999999,999999,2,16.88
52876,2020,8,1,21,815.9,1002.2,816,815.7,2.7,4.3,290,308,2.7,296,17,17.3,17,73,14.1,71,0,30000,0,999999,999999,999999,999999,2,16.66
52876,2020,8,1,22,815.9,1002.5,815.9,815.7,2.8,4.9,267,288,1.8,308,16.6,17,16.5,74,14,73,0,30000,0,999999,999999,999999,999999,2,16.25
52876,2020,8,1,23,816.1,1003.1,816.1,815.9,2.5,3.7,301,283,2,304,16.6,16.6,16.4,72,13.6,72,0,30000,0,999999,999999,999999,999999,2,16.2
52876,2020,8,2,0,816.3,1005,816.3,816,2.5,4.1,309,315,2.4,306,18,18,16.6,67,13.8,67,0,30000,0,999999,999999,999999,999999,2,17.61
52876,2020,8,2,1,816.4,1004.2,816.6,816.3,2.6,4.1,312,29,0.8,316,20.3,20.3,18,58,13.8,58,0,30000,0,999999,999999,999999,999999,1,19.9
52876,2020,8,2,2,816.3,1003.9,816.4,816.2,1.2,2.3,212,315,0.6,11,22.6,22.7,20.4,48,13.2,48,0,30000,0,999999,999999,999999,999999,1,22.17
52876,2020,8,2,3,815.7,1002.6,816.3,815.7,2.3,4.1,117,73,1.3,109,25.1,25.3,22.7,40,12.7,35,0,30000,0,999999,999999,999999,999999,2,24.71
52876,2020,8,2,4,815,1001.5,815.7,815,2.5,5.6,92,152,2.1,137,26.8,27,25.2,32,11.3,31,0,30000,0,999999,999999,999999,999999,2,26.37
52876,2020,8,2,5,814,999.9,814.9,814,3.3,5.6,156,135,2.1,151,28.5,28.5,26.9,29,11.3,28,0,30000,0,999999,999999,999999,999999,2,27.42
52876,2020,8,2,6,813,998.5,814,813,3.1,6.3,103,107,2.9,97,29.6,29.6,28.6,27,11.2,26,0,30000,0,999999,999999,999999,999999,2,28.21
52876,2020,8,2,7,812.4,997.5,813,812.4,3.6,7,97,176,2.8,88,30.9,31.1,29.5,25,11.2,24,0,30000,0,999999,999999,999999,999999,2,29.25
52876,2020,8,2,8,811.6,996.7,812.4,811.6,3.1,5.5,97,88,1.9,104,31.4,31.4,30.7,25,11.5,24,0,30000,0,999999,999999,999999,999999,2,29.72
52876,2020,8,2,9,811.1,996,811.6,811.1,2.2,4.2,127,175,0.9,94,31.6,31.7,31.2,23,10.7,22,0,30000,0,999999,999999,999999,999999,1,29.78
52876,2020,8,2,10,810.8,995.8,811.1,810.8,2.5,4.7,99,109,2.1,102,31.5,32.1,31.4,25,11.6,22,0,30000,0,999999,999999,999999,999999,2,29.82
52876,2020,8,2,11,810.6,996.1,810.8,810.4,2.1,3.3,111,93,1.5,113,30.1,31.5,30.1,28,11.9,24,0,30000,0,999999,999999,999999,999999,2,28.71
52876,2020,8,2,12,810.9,996.5,810.9,810.5,1.9,4.5,101,102,2.7,98,28.5,30.1,28.5,33,12.8,28,0,30000,0,999999,999999,999999,999999,2,27.64
52876,2020,8,2,13,811.7,996.8,811.7,810.9,2.4,6.4,53,82,2.9,130,28.1,28.5,27.6,23,8.7,23,0,30000,0,999999,999999,999999,999999,2,26.89
52876,2020,8,2,14,812.8,998,812.8,811.7,3.6,7.3,67,246,0.9,69,26.3,28.3,26.3,26,8.9,21,0,30000,0,999999,999999,999999,999999,1,25.66
52876,2020,8,2,15,813.3,998.5,813.3,812.8,1.4,2.1,249,267,1.2,262,24.2,26.1,23,28,8.5,26,0,30000,0,999999,999999,999999,999999,1,23.41
52876,2020,8,2,16,813.8,998.4,813.8,813.4,3.6,6.3,7,357,2.5,7,24.6,24.6,23.9,24,7.4,23,0,30000,0,999999,999999,999999,999999,2,23.74
52876,2020,8,2,17,813.7,997.9,813.8,813.5,3.1,4.9,3,13,2.3,2,24.1,24.6,24.1,25,7.5,22,0,30000,0,999999,999999,999999,999999,2,23.22
52876,2020,8,2,18,813.3,997.2,813.7,813.3,3,4.8,10,319,1.8,2,23.7,24,23.7,25,7.3,23,0,30000,0,999999,999999,999999,999999,2,22.78
52876,2020,8,2,19,813.2,997.1,813.4,813.2,2.7,4.1,317,302,2.3,305,22.1,23.6,22.1,34,9,25,0,30000,0,999999,999999,999999,999999,2,21.25
52876,2020,8,2,20,813.2,997.2,813.2,813,3.3,5.1,313,325,1.8,301,21.5,22.2,21.5,37,9.5,34,0,30000,0,999999,999999,999999,999999,2,20.67
52876,2020,8,2,21,813.1,997.2,813.4,813.1,2.4,4.6,317,296,2.4,319,20.7,21.4,20.7,39,9.5,37,0,30000,0,999999,999999,999999,999999,2,19.84
52876,2020,8,2,22,813.2,997.5,813.2,812.9,3.1,4.3,306,313,2.5,307,20.4,20.8,20.4,41,9.8,38,0,30000,0,999999,999999,999999,999999,2,19.57
52876,2020,8,2,23,813.3,998.4,813.3,813.2,2.7,3.7,313,337,1.7,310,19.6,20.4,19.6,44,10,39,0,30000,0,999999,999999,999999,999999,2,18.76
52876,2020,8,3,0,813.7,999,813.7,813.3,2.7,4.1,315,302,1.6,313,20.8,20.8,19.6,40,9.8,38,0,23500,0,999999,999999,999999,999999,2,19.98
52876,2020,8,3,1,813.7,998.5,813.8,813.7,2.4,4.1,309,314,1.6,310,22.8,22.8,20.8,34,9.4,33,0,30000,0,999999,999999,999999,999999,2,22.02
52876,2020,8,3,2,813.6,998.7,813.8,813.6,2.1,3.4,285,316,2.1,301,23.4,23.4,22.9,33,9.5,31,0,30000,0,999999,999999,999999,999999,2,22.66
52876,2020,8,3,3,813.5,998.7,813.6,813.5,1.9,2.4,318,192,1.1,296,25.2,25.3,23.4,38,12.2,29,0,30000,0,999999,999999,999999,999999,1,24.77
52876,2020,8,3,4,813,997.6,813.5,813,1.7,2.9,140,157,1.7,155,26.2,26.2,25.2,35,11.9,35,0,30000,0,999999,999999,999999,999999,1,25.79
52876,2020,8,3,5,812.7,997.5,813,812.7,1.9,2.9,122,124,1.2,148,26.1,26.3,26.1,37,12.5,34,0,30000,0,999999,999999,999999,999999,1,25.73
52876,2020,8,3,6,812.5,997.7,812.7,812.4,2,3.8,284,287,2.4,275,25.1,26,25.1,38,12.1,36,0,30000,60,999999,999999,999999,999999,2,24.66
52876,2020,8,3,7,812.4,998.7,812.6,812.4,3,5,254,275,2.8,248,23.3,25,23.1,44,12.6,36,0,30000,21,999999,999999,999999,999999,2,22.83
52876,2020,8,3,8,812.2,998.7,812.4,812.2,4.4,6.9,278,266,3.5,273,23.2,23.7,23.2,48,13.6,43,0,30000,0,999999,999999,999999,999999,3,22.83
52876,2020,8,3,9,811.6,998.1,812.2,811.6,4.4,7.4,268,258,4.1,268,23.8,23.8,23.1,46,13.6,45,0,30000,0,999999,999999,999999,999999,3,23.44
52876,2020,8,3,10,811.8,999.1,811.8,811.6,6.2,10.3,270,268,5.5,269,21.9,23.8,21.9,54,14.2,45,0,30000,0,999999,999999,999999,999999,3,21.56
52876,2020,8,3,11,812,1000,812,811.7,5.5,10.8,273,279,3.1,269,20.8,21.9,20.8,58,14.2,55,0,30000,21,999999,999999,999999,999999,3,20.45
52876,2020,8,3,12,812.4,1000.2,812.4,812,5.5,8.9,272,270,4.1,269,20.3,20.8,20.3,60,14.3,58,0,30000,0,999999,999999,999999,999999,3,19.95
52876,2020,8,3,13,812.6,1000,812.6,812.4,5.2,9.6,267,268,4.1,268,19.6,20.3,19.6,66,15,60,0,20700,60,999999,999999,999999,999999,3,19.34
52876,2020,8,3,14,813.4,1000.8,813.4,812.6,4.2,9,264,271,4,269,19.5,19.7,19.4,66,15,64,0,30000,21,999999,999999,999999,999999,3,19.23
52876,2020,8,3,15,813.4,1000.5,813.6,813.4,4.7,8.3,272,270,2.5,270,18.7,19.5,18.5,74,15.9,66,0.2,30000,21,999999,999999,999999,999999,2,18.56
52876,2020,8,3,16,813.3,999.9,813.4,813.3,2.8,4.8,270,303,1.9,269,19,19,18.7,72,15.8,72,0,29000,0,999999,999999,999999,999999,2,18.84
52876,2020,8,3,17,812.9,999.4,813.3,812.9,2.5,4.2,305,313,1.9,306,19.1,19.2,18.9,72,15.9,70,0,27700,21,999999,999999,999999,999999,2,18.95
52876,2020,8,3,18,812.7,999.6,812.9,812.7,2.6,4.1,290,342,1.1,289,18.8,19.1,18.8,77,16.7,71,0,11300,60,999999,999999,999999,999999,1,18.75
